Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789976844,50,,Aggregated,38.300000,0.000000,15,20,24,27,48,150,1300,2900,7300,8400,8400,5328,0,15,119.01165489982233,3.8168749888427556,8366.166791005526,8587.66141141141
1789976845,50,,Aggregated,39.800000,0.000000,15,20,24,27,48,150,1300,2900,7300,8400,8400,5367,0,15,118.79277316832061,3.8168749888427556,8366.166791005526,8686.716228805664
1789976846,50,,Aggregated,39.600000,0.000000,15,20,24,27,49,160,1300,2900,7300,8400,8400,5435,0,15,118.45222815238077,3.8168749888427556,8366.166791005526,8679.666973321067
1789976847,50,,Aggregated,39.700000,0.000000,15,20,24,27,49,160,1300,2900,7300,8400,8400,5460,0,15,117.99723697438641,3.8168749888427556,8366.166791005526,8667.07490842491
1789976848,50,,Aggregated,40.700000,0.000000,15,20,24,28,51,270,1300,2900,7300,8400,8400,5506,0,15,119.04598780150081,3.8168749888427556,8366.166791005526,8649.071195059934
1789976849,50,,Aggregated,42.900000,0.000000,15,20,24,28,53,270,1300,2900,7300,8400,8400,5548,0,15,119.00484517645413,3.8168749888427556,8366.166791005526,8686.315969718818
1789976850,50,,Aggregated,40.100000,0.000000,15,20,25,28,54,300,1300,2900,7300,8400,8400,5578,0,15,119.49428647384289,3.8168749888427556,8366.166791005526,8677.450878451058
1789976851,50,,Aggregated,43.700000,0.000000,15,20,25,29,60,340,1300,2900,7300,8400,8400,5637,0,15,119.7775664058373,3.8168749888427556,8366.166791005526,8673.829874046478
1789976852,50,,Aggregated,38.800000,0.000000,15,20,25,29,60,340,1300,2900,7300,8400,8400,5668,0,15,119.76979418781201,3.8168749888427556,8366.166791005526,8674.712420606917
1789976853,50,,Aggregated,42.800000,0.000000,15,20,25,29,61,350,1300,2800,7300,8400,8400,5712,0,15,119.853217596771,3.8168749888427556,8366.166791005526,8669.764005602241
1789976854,50,,Aggregated,42.600000,0.000000,15,20,25,29,62,360,1300,2800,7300,8400,8400,5741,0,15,120.47720321592931,3.8168749888427556,8366.166791005526,8667.249259710852
1789976855,50,,Aggregated,42.100000,0.000000,15,20,25,29,62,380,1300,2800,7300,8400,8400,5776,0,15,120.31357674609946,3.8168749888427556,8366.166791005526,8739.514716066482
1789976856,50,,Aggregated,41.000000,0.000000,15,20,25,29,61,360,1300,2800,7300,8400,8400,5812,0,15,119.90594645931353,3.8168749888427556,8366.166791005526,8730.382656572609
1789976857,50,,Aggregated,41.100000,0.000000,15,20,25,29,61,360,1300,2800,7300,8400,8400,5861,0,15,119.6355021526147,3.8168749888427556,8366.166791005526,8724.637433885002
1789976858,50,,Aggregated,39.200000,0.000000,15,20,25,29,61,360,1300,2800,7300,8400,8400,5887,0,15,119.38957219136744,3.693667007610202,8366.166791005526,8715.202989638186
1789976859,50,,Aggregated,37.200000,0.000000,15,20,25,29,62,380,1300,2700,7300,8400,8400,5933,0,15,119.3152649149889,3.693667007610202,8366.166791005526,8701.631720883195
1789976860,50,,Aggregated,40.700000,0.000000,15,20,25,29,62,380,1300,2700,7300,8400,8400,5969,0,15,119.08592926507409,3.693667007610202,8366.166791005526,8690.274920422182
1789976861,50,,Aggregated,39.700000,0.000000,15,20,25,29,61,360,1300,2700,7100,8400,8400,6005,0,15,118.63917812078277,3.693667007610202,8366.166791005526,8671.862614487927
1789976862,50,,Aggregated,38.900000,0.000000,15,20,25,29,61,360,1300,2700,7100,8400,8400,6043,0,15,117.97202924016328,3.693667007610202,8366.166791005526,8649.812841303989
1789976863,50,,Aggregated,35.500000,0.000000,15,20,25,29,61,350,1300,2700,7100,8400,8400,6072,0,15,117.55161769669148,3.693667007610202,8366.166791005526,8717.302371541502
1789976864,50,,Aggregated,36.600000,0.000000,15,20,25,29,61,360,1300,2700,7100,8400,8400,6117,0,15,117.41450319984872,3.693667007610202,8366.166791005526,8708.569887199608
1789976865,50,,Aggregated,35.600000,0.000000,15,20,25,29,62,360,1300,2700,7100,8400,8400,6155,0,15,117.48369658007616,3.693667007610202,8366.166791005526,8780.597725426482
1789976866,50,,Aggregated,36.300000,0.000000,15,20,25,29,62,380,1300,2700,7100,8400,8400,6197,0,15,117.55742950726986,3.693667007610202,8366.166791005526,8768.57382604486
1789976867,50,,Aggregated,37.500000,0.000000,15,20,25,29,61,360,1300,2700,7100,8400,8400,6237,0,15,117.09453539180105,3.693667007610202,8366.166791005526,8751.258297258297
1789976868,50,,Aggregated,37.800000,0.000000,15,20,25,29,64,360,1300,2700,7100,8400,8400,6278,0,15,116.98571139087355,3.693667007610202,8366.166791005526,8828.856164383562
1789976869,50,,Aggregated,38.900000,0.000000,15,20,25,29,63,350,1300,2600,7100,8400,8400,6315,0,15,116.44457070910359,3.693667007610202,8366.166791005526,8887.207759303246
1789976870,50,,Aggregated,38.200000,0.000000,15,20,25,29,63,350,1300,2600,7100,8400,8400,6354,0,15,116.21133119376225,3.693667007610202,8366.166791005526,8870.549732451998
1789976871,50,,Aggregated,36.800000,0.000000,15,20,25,29,63,340,1300,2600,7100,8400,8400,6407,0,15,115.73435850574641,3.693667007610202,8366.166791005526,8871.47869517715
1789976872,50,,Aggregated,39.200000,0.000000,15,20,25,29,63,350,1300,2600,7100,8400,8400,6441,0,15,115.79334524709668,3.693667007610202,8366.166791005526,8858.111939139884
1789976873,50,,Aggregated,40.200000,0.000000,15,20,25,29,63,340,1300,2600,7100,8400,8400,6481,0,15,115.48570853673576,3.693667007610202,8366.166791005526,8843.70776114797
